Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
BMLE;P63;Control;C2;-10;;08/03/2007;05/04/2008;14/11/2007;14/11/2007;;20/09/2007;M;32;750;83.8;21.4;0.744630072;191.5274463;556;3300;142.7;40.1;0.71899089;927.3300631;192;196;388;3200;91.6;37.3;0.59279476;1303.056769;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-11;;23/03/2007;23/01/2009;;;;17/10/2007;M;;;;;;;530;3120;110.8;28;0.747292419;788.4476534;194;196;390;2280;82.4;31.5;0.617718447;871.6019417;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-12;;23/03/2007;05/08/2008;;;16/05/2008;14/11/2007;F;;;;;;;528;3500;129.3;31.5;0.75638051;852.6682135;196;185;381;2700;121.2;46;0.620462046;1024.752475;20550;11835;1300;162.1;39.6;0.755706354;317.5817397;4200;130.8;42.3;0.676605505;42.3;772;1350;66.1;11.3;0.829046899;230.7866868;1539;13700;272.8;197.7;0.275293255;9928.482405;244.3;176.8;28.5;20.9
BMLE;P63;Control;C2;-13;;09/04/2007;23/01/2009;;;;14/11/2007;M;;;;;;;526;3520;79.9;21;0.737171464;925.1564456;188;192;380;2280;55.4;21.4;0.613718412;880.7220217;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-14;;09/04/2007;24/03/2009;;;;;A;128.5;4100;151.9;39.9;0.737327189;1076.958525;523;4060;114.9;30.1;0.738033072;1063.585727;193;185;378;2620;95.8;39.3;0.589770355;1074.80167;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-15;;23/04/2007;24/03/2009;;;;26/12/2007;M;146;3420;131.8;35;0.734446131;908.1942337;520;3680;128.2;32.8;0.744149766;941.5288612;204;209;413;1804;116.5;44;0.622317597;681.3390558;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-16;;08/05/2007;24/03/2009;;;;;A;175.5;5640;129.8;34.2;0.73651772;1486.040062;549;3540;83.1;20.9;0.748495788;890.3249097;192;194;386;2980;65;25.7;0.604615385;1178.246154;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-17;;30/05/2007;05/04/2008;02/04/2008;;05/08/2008;20/02/2008;F;;;;;;;545;4350;190.2;52.4;0.724500526;1198.422713;182;192;374;3700;94.5;37.2;0.606349206;1456.507937;21550;11892;1000;165.2;25.2;0.847457627;152.5423729;4200;141.9;42.6;0.699788584;42.6;438;650;79.4;10.5;0.867758186;85.95717884;1593;15700;233.4;154.5;0.338046272;10392.67352;195.7;128.9;37.7;25.6
BMLE;P63;Control;C2;-18;;13/06/2007;10/10/2008;;;;20/02/2008;M;;;;;;;568;4660;167.4;45.4;0.728793309;1263.823178;200;195;395;3500;82.1;30.4;0.629719854;1295.980512;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-19;;28/06/2007;24/10/2008;;;;;A;;;;;;;584;4740;199.8;55.9;0.72022022;1326.156156;194;194;388;2960;71.8;28.5;0.603064067;1174.930362;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-20;;11/07/2007;08/05/2009;;;;;A;162;4086;184.9;45.4;0.754461871;1003.268794;610;5020;144.6;38.1;0.736514523;1322.697095;196;198;394;2600;73.6;27.9;0.620923913;985.5978261;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-21;;26/07/2007;13/06/2009;;;;19/03/2008;M;164;4780;163.8;46.4;0.716727717;1354.041514;632;5120;137.6;37.4;0.728197674;1391.627907;196;198;394;2900;87.3;32.6;0.626575029;1082.932417;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-22;;22/08/2007;;;;;30/04/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-23;;05/09/2007;;;;10/10/2008;30/04/2008;F;;;;;;;;;;;;;;;;;;;;;22720;11857;1220;138.9;21;0.848812095;184.4492441;5600;133;43.2;0.67518797;43.2;517;1060;47;7.6;0.838297872;171.4042553;2249;14840;213.5;139.3;0.347540984;9682.491803;178.6;113.7;34.9;25.6
BMLE;P63;Control;C2;-24;;19/09/2007;13/06/2009;;;24/10/2008;30/04/2008;F;164;4780;163.8;46.4;0.716727717;1354.041514;661;4900;166.5;46.3;0.721921922;1362.582583;190;192;382;2706;114.6;44.6;0.610820244;1053.120419;25050;13742;1450;176.4;28.9;0.8361678;237.5566893;5200;180.1;61.3;0.659633537;61.3;496;1600;97.3;16.2;0.833504625;266.3926002;1415;16800;302.5;206.5;0.317355372;11468.42975;268.1;181.6;34.4;24.9
BMLE;P63;Control;C2;-25;;21/10/2007;;;;;15/05/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-26;;31/10/2007;;29/08/2009;;;29/05/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-27;;14/11/2007;25/04/2009;;;;25/06/2008;M;144;4500;122;30.6;0.749180328;1128.688525;640;4480;100;26.5;0.735;1187.2;200;206;406;2600;100.3;39.1;0.610169492;1013.559322;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-28;;12/12/2007;;12/10/2009;;;09/07/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-29;;26/12/2007;;12/10/2009;09/09/2009;;23/07/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-30;;09/01/2008;17/04/2009;;;;06/08/2008;M;;;;;;;569;4360;136;33;0.757352941;1057.941176;192;186;378;3380;78.4;24.4;0.68877551;1051.938776;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-31;;23/01/2008;08/05/2009;;;;04/09/2008;M;;;;;;;557;4320;183.3;49.1;0.732133115;1157.184943;186;184;370;2980;71.7;27.4;0.617852162;1138.800558;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-32;;20/02/2008;03/10/2009;;;;18/09/2008;M;;;;;;;551;3920;56.5;15.7;0.722123894;1089.274336;178;176;354;3120;75.2;31.4;0.582446809;1302.765957;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-33;;20/02/2008;;10/10/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-34;;05/03/2008;15/01/2010;;;;23/10/2008;M;153;4480;75.3;19.6;0.739707835;1166.108898;528;6280;94.5;24.9;0.736507937;1654.730159;189;181;370;3520;45.3;17.8;0.607064018;1383.134658;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-35;;19/03/2008;;;;17/04/2009;06/11/2008;F;;;;;;;;;;;;;;;;;;;;;23020;11707;1520;205.6;31.2;0.848249027;230.6614786;5100;152.2;48.8;0.679369251;48.8;575;1740;101.2;25.4;0.749011858;436.7193676;1237;14660;241.3;154.8;0.358474927;9404.757563;205.9;129.4;35.4;25.4
BMLE;P63;Control;C2;-36;;02/04/2008;21/11/2009;;18/11/2009;08/05/2009;20/11/2008;F;;;;;;;610;4700;142.8;35;0.754901961;1151.960784;190;192;382;2800;82.3;33.1;0.59781288;1126.123937;28440;15092;1400;120.5;19.5;0.838174274;226.5560166;5820;153.5;49.3;0.678827362;49.3;620;960;106.7;14.3;0.865979381;128.6597938;1880;20260;243.1;154.4;0.364870424;12867.72522;210.5;131.3;32.6;23.1
BMLE;P63;Control;C2;-37;;17/04/2008;10/10/2009;12/10/2009;09/09/2009;;04/12/2008;M;144;5100;91.2;20.7;0.773026316;1157.565789;570;4900;93.3;21.3;0.77170418;1118.649518;200;198;398;3320;42.7;16.4;0.615925059;1275.128806;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-38;;30/04/2008;02/01/2010;30/12/2009;;;18/12/2008;M;161;5240;77.6;18;0.768041237;1215.463918;562;4340;87.1;21.8;0.749712974;1086.245695;192;187;379;3300;63.8;24.7;0.612852665;1277.586207;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-39;;15/05/2008;29/08/2009;;;;31/12/2008;M;164.5;5320;107.2;23.7;0.77891791;1176.156716;570;4400;105.6;27.7;0.737689394;1154.166667;195;188;383;3640;58.9;22.2;0.623089983;1371.952462;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-40;;11/06/2008;03/10/2009;;;;29/01/2009;M;157.5;4460;70.5;18;0.744680851;1138.723404;592;4400;66.2;17.7;0.732628399;1176.435045;189;193;382;3580;75.9;28.4;0.625823452;1339.552042;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-41;;25/06/2008;10/10/2009;;;;11/02/2009;M;152;4980;91.9;22.6;0.754080522;1224.678999;610;4900;85.8;21;0.755244755;1199.300699;182;184;366;3100;40.4;16;0.603960396;1227.722772;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-42;;09/07/2008;12/10/2009;;07/10/2009;;26/02/2009;M;;;;;;;610;4760;66.9;17.3;0.741405082;1230.911809;192;189;381;3700;68.3;26.5;0.612005857;1435.578331;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-43;;23/07/2008;12/10/2009;;07/10/2009;;12/03/2009;M;;;;;;;625;5020;83.2;21.8;0.737980769;1315.336538;189;184;373;3780;63.1;26.3;0.583201268;1575.499208;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-44;;06/08/2008;12/12/2009;;;29/08/2009;28/03/2009;F;153;4780;118.2;33.1;0.719966159;1338.56176;623;4780;123.9;27.7;0.776432607;1068.652139;198;210;377;3720;99.1;39.1;0.605449041;1467.729566;24780;12607;1400;115.3;21.9;0.810060711;265.9150043;5700;75.6;23.5;0.689153439;23.5;623;1260;69.3;9.4;0.864357864;170.9090909;2053;16420;186.5;118.1;0.366756032;10397.86595;154.2;95.9;32.3;22.2
BMLE;P63;Control;C2;-45;;21/08/2008;12/10/2009;;24/09/2009;03/10/2009;11/04/2009;F;148;4200;68.3;18.6;0.727672035;1143.777452;631;4380;75.3;19.9;0.735723772;1157.52988;191;186;377;3780;68.2;26.2;0.615835777;1452.140762;23880;13293;1360;102;17.5;0.828431373;233.3333333;5000;71.4;23.6;0.669467787;23.6;480;920;41.1;6.1;0.851581509;136.5450122;1515;16600;154.8;105.1;0.321059432;11270.41344;120.8;81;34;24.1
BMLE;P63;Control;C2;-46;;04/09/2008;02/01/2010;;;10/10/2009;23/04/2009;F;156;5220;79.1;17.7;0.776232617;1168.06574;640;4880;83.7;19.9;0.762246117;1160.238949;190;186;376;3620;98;38.2;0.610204082;1411.061224;25040;13397;1220;93.6;17.5;0.813034188;228.0982906;5600;101.4;33.5;0.669625247;33.5;522;1020;75;10.2;0.864;138.72;1930;17200;178.3;115.9;0.349971957;11180.48233;142;89.3;36.3;26.6
BMLE;P63;Control;C2;-47;;08/10/2008;15/01/2010;;;;07/05/2009;M;173;6480;94.5;21.8;0.769312169;1494.857143;615;4920;85.2;20.5;0.759389671;1183.802817;190;155;345;3740;81.7;33;0.596083231;1510.648715;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-48;;23/10/2008;07/11/2009;;04/11/2009;07/11/2009;21/05/2009;F;144;4460;90.6;21.5;0.762693157;1058.388521;622;4760;105.7;24.8;0.765373699;1116.821192;184;183;367;3320;74.6;31;0.584450402;1379.624665;26360;14596;1100;127;18.1;0.857480315;156.7716535;5300;51;17.2;0.662745098;17.2;400;460;39;6;0.846153846;70.76923077;2000;19500;124;80;0.35483871;12580.64516;95;59.2;29;20.8
BMLE;P63;Control;C2;-49;;23/10/2008;21/11/2009;;18/11/2009;14/11/2009;04/06/2009;F;162;5600;126.5;28.7;0.77312253;1270.513834;615;4800;130.1;32.3;0.751729439;1191.698693;200;198;398;3100;94.6;37.9;0.599365751;1241.966173;23680;10494;1300;118;17.5;0.851694915;192.7966102;6100;95;27.4;0.711578947;27.4;495;580;42;5.9;0.85952381;81.47619048;2045;15700;139;74.9;0.461151079;8459.928058;103;50.3;36;24.6
BMLE;P63;Control;C2;-50;;06/11/2008;08/10/2010;;;12/12/2009;02/07/2009;F;164;6100;219;90.9;0.584931507;2531.917808;602;4380;198.4;57.6;0.709677419;1271.612903;188;184;372;3440;186.2;97.1;0.478517723;1793.899033;22140;10466;1300;98;14.4;0.853061224;191.0204082;4680;112;42;0.625;42;680;760;52;7.2;0.861538462;105.2307692;1504;15400;166;90.7;0.453614458;8414.337349;141;74.1;25;16.6
BMLE;P63;Control;C2;-51;;04/12/2008;11/12/2010;;;02/01/2010;16/07/2009;F;160;6050;200.3;76.7;0.617074388;2316.69995;600;4650;184.3;80.2;0.564839935;2023.494303;187;185;372;3700;168.6;91.3;0.458481613;2003.618031;16740;7891;1380;67;8.8;0.868656716;181.2537313;4240;68;22.5;0.669117647;22.5;260;180;34;4.3;0.873529412;22.76470588;1790;10940;125;71.8;0.4256;6283.936;105;59;20;12.8
BMLE;P63;Control;C2;-52;;18/12/2008;05/11/2010;;;16/01/2010;16/07/2009;F;166;5300;215.6;66.6;0.69109462;1637.198516;594;3460;206.6;98.3;0.524201355;1646.263311;192;197;389;3460;206.6;98.3;0.524201355;1646.263311;16560;9282;1580;98;15.6;0.840816327;251.5102041;4800;79;15.6;0.802531646;15.6;493;380;27;5.6;0.792592593;78.81481481;2165;9800;108;88.2;0.183333333;8003.333333;95;79;13;9.2
BMLE;P63;Control;C2;-53;;31/12/2008;19/02/2010;;;19/02/2010;09/09/2009;F;172;6040;78;36.6;0.530769231;2834.153846;595;4500;127.9;32.9;0.742767787;1157.544957;184;185;369;3440;118.7;31.4;0.735467565;909.9915754;14280;6857;1120;118;28;0.762711864;265.7627119;3680;59;29.9;0.493220339;29.9;315;260;24;5.2;0.783333333;56.33333333;1915;9220;92;46.6;0.493478261;4670.130435;74;32.3;18;14.3
BMLE;P63;Control;C2;-54;;14/01/2009;17/12/2010;;;;24/09/2009;M;172;6250;219.7;88.8;0.595812472;2526.172053;595;4950;183;55.9;0.694535519;1512.04918;185;186;371;3700;167.8;78.2;0.533969011;1724.31466;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-55;;29/01/2009;08/10/2010;;;;04/11/2009;M;166;5440;197.2;69.8;0.646044625;1925.517241;596;4520;200.7;90.3;0.550074738;2033.662182;186;194;380;3460;202.1;104.6;0.482434438;1790.776843;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-56;;26/02/2009;04/03/2011;;;;;A;142;4750;249;72.9;0.707228916;1390.662651;599;4750;234.7;95.5;0.593097571;1932.786536;184;182;366;4450;198.6;82.8;0.583081571;1855.287009;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-57;;12/03/2009;10/06/2011;;;;;A;173;5850;225.1;85.5;0.620168814;2222.012439;583;4600;263.6;114.4;0.566009105;1996.358118;184;186;370;3350;270.2;135.6;0.498149519;1681.199112;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-58;;28/03/2009;08/10/2010;;;;;A;151;4980;185;55;0.702702703;1480.540541;593;4520;193.8;50.4;0.73993808;1175.479876;190;186;376;3520;182.6;103.5;0.433187295;1995.180723;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-59;;11/04/2009;23/10/2010;;;;;A;164;5600;189.5;40.3;0.787335092;1190.923483;593;4320;217.9;54.1;0.751720973;1072.565397;182;178;360;3400;169.7;73.4;0.567472009;1470.595168;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-60;;23/04/2009;05/11/2010;;;;;A;156;5320;206.3;97.4;0.527872031;2511.720795;613;4900;190.1;67.3;0.645975802;1734.718569;191;188;379;3560;211.2;118.4;0.439393939;1995.757576;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-61;;04/06/2009;08/04/2011;;;;21/04/2010;M;159;5200;529.7;60.6;0.88559562;594.9027752;610;4200;219.6;53;0.758652095;1013.661202;191;188;379;3550;228.8;103.5;0.54763986;1605.878497;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-62;;04/06/2009;17/12/2010;;;;21/04/2010;M;158;5350;193.8;47.1;0.756965944;1300.232198;610;4900;211;91.3;0.567298578;2120.236967;188;190;378;3450;184.1;110.1;0.401955459;2063.253666;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-63;;18/06/2009;10/12/2010;;;08/10/2010;05/05/2010;F;164;5850;178.5;56.8;0.681792717;1861.512605;603;3600;182.3;79.5;0.56390565;1569.93966;187;186;373;3600;182.3;79.5;0.56390565;1569.93966;2910;1471;360;196;53.8;0.725510204;98.81632653;720;200;64.3;0.6785;64.3;124;230;44;4.3;0.902272727;22.47727273;98;1600;242;169.2;0.300826446;1118.677686;199;139.9;41;29.3
BMLE;P63;Control;C2;-64;;30/07/2009;04/03/2011;;;23/10/2010;05/05/2010;F;;;;;;;;;;;;;;;;;;;;;19270;9409;1270;223;80;0.641255605;455.6053812;4420;211;99.9;0.526540284;99.9;800;980;35;9.1;0.74;254.8;1435;12600;132;69.2;0.475757576;6605.454545;91;42.6;40;26.6
BMLE;P63;Control;C2;-65;;07/10/2009;13/11/2010;;;05/11/2010;19/05/2010;F;166;4880;194.5;82.8;0.574293059;2077.449871;627;4740;217.7;63.1;0.710151585;1373.881488;195;189;384;3340;156.6;63.7;0.593231162;1358.607918;10650;5180;880;227;97.3;0.571365639;377.1982379;2020;231;95.2;0.587878788;95.2;943;1260;35;14.7;0.58;529.2;889;6490;116;61.5;0.469827586;3440.818966;81;35.6;34;25.9
BMLE;P63;Control;C2;-66;;02/12/2009;12/11/2010;;;12/11/2010;02/06/2010;F;164;5100;277.7;142.6;0.486496219;2618.869283;619;4600;198;74.4;0.624242424;1728.484848;206;202;408;4160;250.2;124.7;0.501598721;2073.349321;17960;8877;1010;227;103.4;0.544493392;460.061674;4380;210;116.5;0.445238095;116.5;743;720;45;19;0.577777778;304;1793;11850;93;44.6;0.520430108;5682.903226;67;27.2;26;17.4
BMLE;P63;Control;C2;-67;;02/12/2009;18/12/2010;;;10/12/2010;30/06/2010;F;152;5000;186.3;51.4;0.724100913;1379.495437;632;5400;214.5;56.9;0.734731935;1432.447552;191;186;377;4300;179.1;58.7;0.67225014;1409.3244;8740;3686;800;224.1;68.5;0.694332887;244.5336903;2360;206.3;79.5;0.614638875;79.5;660;780;37.3;8.9;0.761394102;186.1126005;1736;4800;57.3;28;0.511343805;2345.549738;34.4;12.2;22.9;15.8
BMLE;P63;Control;C2;-68;;16/12/2009;22/05/2010;;19/05/2010;18/12/2010;30/06/2010;F;;;;;;;629;5000;400.2;30.7;0.923288356;383.5582209;186;182;368;4340;252.9;69;0.727164887;1184.104389;15220;7810;1300;195.9;71;0.637570189;471.1587545;3700;203.3;91.8;0.548450566;91.8;742;620;38.5;11.5;0.701298701;185.1948052;1249;9600;113.8;65;0.428822496;5483.304042;85.1;42;28.7;23
BMLE;P63;Control;C2;-69;;16/12/2009;16/04/2010;;27/01/2010;;30/06/2010;M;160;3840;132.7;33.5;0.747550867;969.4046722;629;4140;95.6;21.3;0.777196653;922.4058577;193;190;383;3180;116;38.6;0.667241379;1058.172414;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-70;;30/12/2009;16/09/2011;;30/06/2011;;11/08/2010;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-71;;13/01/2010;10/06/2011;;;21/01/2011;11/08/2010;F;;;;;;;;;;;;;;;;;;;;;11630;6095;1010;145;31.9;0.78;222.2;3290;211;92.5;0.561611374;92.5;229;310;22;3.5;0.840909091;49.31818182;1202;7020;83;51.8;0.375903614;4381.156627;65.1;37.2;17.9;14.6
BMLE;P63;Control;C2;-72;;10/02/2010;10/06/2011;;;04/03/2011;22/09/2010;F;;;;;;;;;;;;;;;;;;;;;8030;4954;680;212;87.2;0.588679245;279.6981132;2040;208;88;0.576923077;88;230;130;16;3.9;0.75625;31.6875;1380;5180;64;46.7;0.2703125;3779.78125;49;30;15;16.7
BMLE;P63;Control;C2;-73;;24/02/2010;;;;;22/09/2010;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-74;;24/02/2010;;;18/11/2010;;06/10/2010;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-75;;11/03/2010;10/06/2011;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-76;;07/04/2010;;30/06/2011;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-77;;07/04/2010;16/09/2011;11/08/2010;29/12/2010;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-78;;05/05/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-79;;30/06/2010;10/06/2011;;03/11/2010;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-80;;30/06/2010;;30/06/2011;30/06/2011;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-81;;28/07/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-82;;08/09/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-83;;06/10/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-84;;06/10/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-85;;20/10/2010;;;30/06/2011;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-86;;20/10/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-87;;03/11/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-88;;01/12/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-89;;01/12/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-90;;15/12/2010;;;;;28/09/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-91;;29/12/2010;;;;;28/09/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-92;;29/12/2010;;;;;28/09/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-93;;12/01/2011;;;;;28/09/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-94;;12/01/2011;;;;;26/10/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-95;;26/01/2011;;;;;09/11/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-96;;22/02/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-97;;09/03/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-98;;23/03/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-99;;20/04/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-100;;04/05/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-101;;18/05/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-102;;01/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-103;;15/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-104;;18/07/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-105;;11/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-106;;15/09/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-107;;28/11/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Control;C2;-108;;26/10/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
