Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
PHLE;P1;Irrigation;T4;-9;Broken;08/12/2006;16/10/2008;;;08/09/2007;17/09/2007;F;;;;;;;;;;;;;;;;;450;50;10;0.8;90;452;50;19;0.62;171.76;94;136;34;5;0.852941176;20;443;4544;174;120;0.310344828;3133.793103;127;87;47;33
PHLE;P1;Irrigation;T5;-9;Broken;08/12/2006;;;;16/02/2008;20/08/2007;F;;;;;;;;;;;;;;;;;549;50;10;0.8;109.8;1053;45;21;0.533333333;491.4;176;180;40;7;0.825;31.5;438;4517;203;147;0.275862069;3270.931034;159;115;44;32
PHLE;P1;Irrigation;T6;-9;Broken;08/12/2006;31/05/2007;;31/05/2007;;17/09/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-8;Broken;08/12/2006;;;;;24/05/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-8;Broken;08/12/2006;;;;26/01/2008;04/07/2007;F;;;;;;;;;;;;;;;;;296;47;12;0.744680851;75.57446809;1890;50;20;0.6;756;322;293;77;19;0.753246753;72.2987013;360;2934;196;136;0.306122449;2035.836735;151;102;45;34
PHLE;P1;Irrigation;T3;-8;Broken;08/12/2006;04/07/2008;;;25/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;356;47;13;0.723404255;98.46808511;997;46;20;0.565217391;433.4782609;149;205;37;11;0.702702703;60.94594595;248;3235;251;189;0.247011952;2435.916335;214;158;37;31
PHLE;P1;Irrigation;T4;-8;Harvest;08/12/2006;09/10/2008;;;16/02/2008;17/09/2007;F;380;1137;205;48;0.765853659;266.2243902;121;119;240;912;202;94;0.534653465;424.3960396;;;479;50;13;0.74;124.54;870;50;22;0.56;382.8;105;160;46;18;0.608695652;62.60869565;382;4544;167;125;0.251497006;3401.197605;127;96;40;29
PHLE;P1;Irrigation;T5;-8;Broken;08/12/2006;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-8;Broken;08/12/2006;09/10/2008;;;25/02/2008;17/09/2007;F;;;;;;;;;;;;;;;;;554;48;9;0.8125;103.875;994;48;21;0.5625;434.875;111;208;42;6;0.857142857;29.71428571;510;4060;142;91;0.35915493;2601.830986;107;68;35;23
PHLE;P1;Irrigation;T1;-7;Broken;08/12/2006;;;;;31/05/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-7;Broken;08/12/2006;18/06/2007;18/06/2007;;02/02/2008;20/08/2007;F;;;;;;;;;;;;;;;;;403;50;13;0.74;104.78;818;50;16;0.68;261.76;146;174;43;9;0.790697674;36.41860465;450;4112;192;130;0.322916667;2784.166667;163;107;29;23
PHLE;P1;Irrigation;T6;-7;Broken;08/12/2006;;;;;20/08/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-151;;30/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-151;;18/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-150;;30/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-152;;14/12/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-168;;28/12/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-153;;18/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-142;;17/12/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-12;Broken;24/12/2006;09/10/2008;;;16/02/2008;08/08/2007;F;;;;;;;;;;;;;;;;;479;50;13;0.74;124.54;1005;47;17;0.638297872;363.5106383;65;113;44;14;0.681818182;35.95454545;458;4819;261;183;0.298850575;3378.83908;212;140;49;43
PHLE;P1;Irrigation;T3;-12;Broken;24/12/2006;12/08/2008;;;11/03/2008;18/06/2007;F;;;;;;;;;;;;;;;;;401;50;11;0.78;88.22;851;48;23;0.520833333;407.7708333;212;384;73;39;0.465753425;205.1506849;370;4021;276;205;0.257246377;2986.612319;237;169;39;36
PHLE;P1;Irrigation;T4;-12;Broken;24/12/2006;;;;01/09/2007;24/05/2007;F;;;;;;;;;;;;;;;;;512;47;8;0.829787234;87.14893617;1327;48;21;0.5625;580.5625;68;61;20;4;0.8;12.2;602;4568;112;85;0.241071429;3466.785714;80;60;32;25
PHLE;P1;Irrigation;T5;-12;Broken;24/12/2006;05/06/2008;;;;17/09/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-11;Broken;24/12/2006;09/10/2008;;;26/01/2008;17/07/2007;F;;;;;;;;;;;;;;;;;462;50;10;0.8;92.4;783;48;21;0.5625;342.5625;126;165;60;11;0.816666667;30.25;544;5118;212;152;0.283018868;3669.509434;168;115;44;37
PHLE;P1;Irrigation;T5;-11;Broken;24/12/2006;09/10/2008;;;04/03/2008;17/11/2007;F;;;;;;;;;;;;;;;;;481;47;13;0.723404255;133.0425532;1085;41;20;0.512195122;529.2682927;121;161;36;9;0.75;40.25;511;3469;195;131;0.328205128;2330.45641;158;102;37;29
PHLE;P1;Irrigation;T6;-11;Broken;24/12/2006;09/10/2008;;;22/10/2007;24/05/2007;F;;;;;;;;;;;;;;;;;431;48;10;0.791666667;89.79166667;600;50;18;0.64;216;160;100;49;13;0.734693878;26.53061224;284;2596;149;100;0.32885906;1742.281879;109;74;40;26
PHLE;P1;Control;T3;-150;;18/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-149;;18/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-149;;19/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-151;;30/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-167;;14/12/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-152;;30/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-141;;30/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-150;;18/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-166;;30/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-151;;19/10/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-140;;18/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-13;Broken;08/01/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-13;Broken;08/01/2007;16/10/2008;;;24/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;301;49;11;0.775510204;67.57142857;577;47;19;0.595744681;233.2553191;360;303;56;25;0.553571429;135.2678571;246;3101;188;140;0.255319149;2309.255319;159;115;29;25
PHLE;P1;Irrigation;T4;-13;Broken;08/01/2007;16/10/2008;;;23/10/2007;24/05/2007;F;;;;;;;;;;;;;;;;;707;50;10;0.8;141.4;1057;50;17;0.66;359.38;136;196;46;7;0.847826087;29.82608696;458;5480;209;140;0.330143541;3670.813397;167;109;42;31
PHLE;P1;Irrigation;T5;-13;Broken;08/01/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-12;Harvest;08/01/2007;21/06/2008;;;;;A;391;954;204;46;0.774509804;215.1176471;120;110;230;422;207;88;0.574879227;179.4009662;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-12;Broken;08/01/2007;21/07/2008;;;04/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;590;50;12;0.76;141.6;2583;50;23;0.54;1188.18;196;181;56;17;0.696428571;54.94642857;476;4369;139;101;0.273381295;3174.597122;102;72;37;29
PHLE;P1;Control;T3;-148;;30/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-148;;04/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-149;;18/11/2010;;;;;02/07/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-165;;30/11/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-150;;04/10/2010;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-139;;30/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-14;Broken;24/01/2007;12/08/2008;;;04/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;407;48;19;0.604166667;161.1041667;935;49;22;0.551020408;419.7959184;68;151;46;20;0.565217391;65.65217391;327;2876;165;132;0.2;2300.8;120;96;45;36
PHLE;P1;Control;T3;-147;;19/10/2010;;;;;02/07/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-148;;30/10/2010;;;;;02/07/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-146;;04/10/2010;;;;;14/06/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-147;;20/09/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-164;;18/11/2010;;;;;;;;;;;;;;;;;;;;;3813;2287.802053;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-138;;19/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-147;;19/10/2010;;;;;14/06/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-145;;20/09/2010;;;;;30/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-146;;20/09/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-163;;30/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-149;;20/09/2010;;;;;14/06/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-137;;04/10/2010;;;;;02/07/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-146;;04/10/2010;;;;;30/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-145;;31/08/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-162;;19/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-148;;31/08/2010;;;;;30/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-136;;20/09/2010;;;;;14/06/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-145;;20/09/2010;;;;;18/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-161;;04/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-147;;16/08/2010;;;;;18/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-135;;20/09/2010;;;;;30/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-17;Broken;09/02/2007;;;;;17/09/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-17;Broken;09/02/2007;09/10/2008;;;;02/10/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-17;Broken;09/02/2007;09/10/2008;;;26/05/2008;02/10/2007;F;;;;;;;;;;;;;;;;;407;53;11;0.79245283;84.47169811;986;50;19;0.62;374.68;130;131;29;4;0.862068966;18.06896552;460;3313;297;225;0.242424242;2509.848485;246;182;51;43
PHLE;P1;Irrigation;T1;-16;Broken;09/02/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-16;Broken;09/02/2007;;;;25/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;449;48;10;0.791666667;93.54166667;850;47;21;0.553191489;379.787234;71;167;38;11;0.710526316;48.34210526;213;2412;158;146;0.075949367;2228.810127;122;119;36;27
PHLE;P1;Irrigation;T3;-16;Harvest;09/02/2007;21/07/2008;;;;;A;400;1222;201;39;0.805970149;237.1044776;126;122;248;706;202;104;0.485148515;363.4851485;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-16;Broken;09/02/2007;16/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-16;Broken;09/02/2007;;;;24/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;540;50;9;0.82;97.2;1083;48;17;0.645833333;383.5625;330;430;46;10;0.782608696;93.47826087;448;4148;249;174;0.301204819;2898.60241;210;145;39;29
PHLE;P1;Irrigation;T1;-15;Broken;09/02/2007;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-15;Broken;09/02/2007;;;;04/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;426;50;12;0.76;102.24;782;48;17;0.645833333;276.9583333;140;323;90;40;0.555555556;143.5555556;340;3170;247;184;0.255060729;2361.45749;215;158;32;26
PHLE;P1;Irrigation;T3;-15;Broken;09/02/2007;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-15;leaflets were broke;09/02/2007;16/10/2008;;;10/06/2008;24/05/2007;F;381.9;1415;100.3;18.7;0.813559322;263.8135593;110;108;218;;;;;;;;295;44;9.8;0.777272727;65.70454545;763;48;22;0.541666667;349.7083333;35;117;94;68;0.276595745;84.63829787;123;3215;563;408;0.275310835;2329.875666;459;329;104;79
PHLE;P1;Irrigation;T5;-15;Broken;09/02/2007;09/10/2008;;;;17/09/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-15;Harvest;09/02/2007;12/08/2008;;;;;A;415;1201;204;38;0.81372549;223.7156863;118;116;234;525;202;95;0.52970297;246.9059406;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-14;Broken;09/02/2007;16/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-14;Broken;09/02/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-14;leaflets were broke;09/02/2007;16/10/2008;;;25/06/2008;24/05/2007;F;329.4;1427;100;20.2;0.798;288.254;94;95;189;;;;;;;;642;49;10;0.795918367;131.0204082;1345;54;22;0.592592593;547.962963;90;199;35;17;0.514285714;96.65714286;430;5197;433;350;0.191685912;4200.808314;360;286;73;64
PHLE;P1;Irrigation;T5;-14;Broken;09/02/2007;12/08/2008;;;24/03/2008;17/09/2007;F;;;;;;;;;;;;;;;;;746;51;10;0.803921569;146.2745098;983;50;21;0.58;412.86;450;228;46;13;0.717391304;64.43478261;538;6004;206;147;0.286407767;4284.407767;171;118;35;29
PHLE;P1;Irrigation;T6;-14;Broken;09/02/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-13;leaflets were broke;09/02/2007;16/10/2008;;;;;A;363.1;961;102.5;17.6;0.828292683;165.0107317;112;110;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-13;Broken;09/02/2007;;;;23/10/2007;24/05/2007;F;;;;;;;;;;;;;;;;;392;50;9;0.82;70.56;740;48;17;0.645833333;262.0833333;101;257;40;11;0.725;70.675;488;4410;179;114;0.363128492;2808.603352;147;93;32;21
PHLE;P1;Control;T3;-144;;31/08/2010;;;;;18/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-144;;31/08/2010;;;;;18/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-143;;31/08/2010;;;;;18/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-144;;16/08/2010;;;;;18/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-160;;04/10/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-143;;16/08/2010;;;;;03/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-143;;02/08/2010;;;;;03/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-159;;20/09/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-146;;02/08/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-134;;31/08/2010;;;;;30/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-145;;17/07/2010;;;;;03/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-19;Broken;27/02/2007;12/08/2008;;;;22/10/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-19;Harvest;27/02/2007;12/08/2008;;;;;A;470;1260;203;38;0.812807882;235.862069;124;122;246;649;202;94;0.534653465;302.009901;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-18;Broken;27/02/2007;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-18;Harvest;27/02/2007;16/10/2008;;;;;A;385.7;1253;100;21.4;0.786;268.142;114;108;222;1004;83;46.8;0.436144578;566.1108434;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-18;Harvest;27/02/2007;12/08/2008;;;;;A;411;1270;204;37;0.818627451;230.3431373;128;129;257;559;203;91;0.551724138;250.5862069;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-17;Broken;27/02/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-17;Broken;27/02/2007;16/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-16;leaflets were broke;27/02/2007;16/10/2008;;;;;A;410;1143;100.6;18.7;0.814115308;212.4662028;120;123;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-142;;02/08/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-142;Rachis was broken;16/08/2010;15/03/2011;;;;18/04/2011;F;509;2641;100;20;0.8;528.2;157;160;317;1453;100;41;0.59;595.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-142;;17/07/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-158;;31/08/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-144;;28/06/2010;;;;;03/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-133;;16/08/2010;;;;;18/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-143;;15/06/2010;;;;;03/05/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-132;;02/08/2010;;;;;18/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-20;Broken;17/03/2007;16/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-20;Broken;17/03/2007;16/10/2008;;;;;A;350.8;1371;100.7;18.2;0.819265144;247.7874876;113;105;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-20;Harvest;17/03/2007;21/07/2008;;;;;A;409;1289;201;40;0.800995025;256.5174129;124;123;247;693;200;101;0.495;349.965;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-19;Broken;17/03/2007;09/10/2008;;;;17/09/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-19;Broken;17/03/2007;04/07/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-18;leaflets were broke;17/03/2007;16/10/2008;;;;02/10/2007;M;370.3;1008;100.2;17.1;0.829341317;172.0239521;120;119;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-18;leaflets were broke;17/03/2007;16/10/2008;;;;;A;365.6;1371;100.7;19;0.811320755;258.6792453;108;111;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-17;Broken;17/03/2007;09/10/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-141;;02/08/2010;;;;;18/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-141;;17/07/2010;;;;;01/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-140;;17/07/2010;;;;;01/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-141;;17/07/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-157;;31/08/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-131;;17/07/2010;;;;;01/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-140;;17/07/2010;;;;;01/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-140;;28/06/2010;28/02/2011;;18/01/2011;;16/03/2011;F;530;3668;100;17;0.83;623.56;174;169;343;1702;100;35;0.65;595.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-156;;16/08/2010;;;;;18/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-142;;15/06/2010;;;;;18/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-130;;28/06/2010;;;;;01/04/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-22;Broken;03/04/2007;12/08/2008;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-22;Broken;03/04/2007;16/10/2008;;;;22/10/2007;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
