Progeny;TreeNb;Treatment;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
63;C3;Control;-69;;02/12/09;16/07/11;;;26/11/10;30/06/10;F;167,00;5400,00;214,40;56,70;0,74;1428,10;584,00;5000,00;203,20;67,30;0,67;1656,00;186,00;191,00;377,00;3700,00;180,70;79,30;;;31580,00;17370,00;1970,00;224,00;55,60;0,75;489,00;6220,00;226,00;97,70;0,57;2688,90;525,00;750,00;42,00;10,80;0,74;192,90;2702,00;22640,00;131,00;81,00;0,40;13998,80;93,00;51,80;38,00;29,20
63;C3;Control;-70;;16/12/09;16/09/11;;;17/12/10;14/07/10;F;169,00;5750,00;213,60;55,30;0,74;1488,60;611,00;4300,00;224,70;73,20;0,67;1400,80;194,00;197,00;391,00;3450,00;206,40;95,20;0,54;1591,30;28050,00;17724,00;2030,00;226,10;100,70;0,55;904,10;5920,00;200,60;126,90;0,37;3745,00;1055,00;1500,00;50,30;27,00;0,46;805,20;2045,00;18600,00;133,70;88,20;0,30;12270,20;99,40;58,80;34,30;29,40
63;C3;Control;-71;;16/12/09;20/05/11;;;;28/07/10;M;154,00;5250,00;237,70;62,20;0,74;1373,80;607,00;4650,00;259,60;69,90;0,73;1252,10;191,00;193,00;384,00;3550,00;260,00;128,00;0,51;1747,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-72;;30/12/09;15/04/11;;;;;A;156,00;5300,00;238,30;60,30;0,75;1341,10;607,00;4600,00;197,60;56,00;0,72;1303,60;190,00;195,00;385,00;4000,00;211,80;126,50;0,40;2389,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-73;;13/01/10;06/05/11;;;;08/09/10;M;163,00;6000,00;200,30;77,60;0,61;2324,50;610,00;4500,00;181,00;50,20;0,72;1248,10;179,00;189,00;368,00;3550,00;222,70;116,20;0,48;1852,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-74;;27/01/10;16/07/11;;;;06/10/10;M;159,00;5100,00;208,70;59,70;0,71;1458,90;607,00;4300,00;206,40;62,30;0,70;1297,90;184,00;193,00;377,00;3350,00;192,00;81,40;0,58;1420,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-75;;10/02/10;10/06/11;;;;06/10/10;M;163,00;5500,00;214,20;76,90;0,64;1974,60;573,00;4550,00;224,20;65,80;0,71;1335,40;189,00;191,00;380,00;3300,00;231,50;119,30;0,48;1700,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-76;;11/03/10;09/07/11;;;;;A;153,00;4850,00;206,00;53,30;0,74;1254,90;571,00;4450,00;184,50;48,10;0,74;1160,10;186,00;194,00;380,00;3250,00;172,20;72,50;0,58;1368,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-77;;24/03/10;16/07/11;;;15/04/11;18/11/10;F;167,00;6000,00;211,50;54,40;0,74;1543,30;556,00;4450,00;250,80;73,40;0,71;1302,40;188,00;192,00;380,00;3350,00;190,80;83,30;0,56;1462,60;30220,00;17286,00;2070,00;205,00;44,70;0,78;451,40;6030,00;206,00;72,00;0,65;2107,60;385,00;420,00;36,00;6,50;0,82;75,80;2293,00;21700,00;145,00;97,90;0,30;14651,20;109,00;70,20;36,00;27,70
63;C3;Control;-78;;07/04/10;;;;06/05/11;01/12/10;F;;;;;;;;;;;;;;;;;;;;;26860,00;15175,00;1820,00;227,00;59,80;0,74;479,50;5760,00;218,00;87,20;0,60;2304,00;670,00;800,00;34,00;4,30;0,87;101,20;2334,00;18480,00;126,00;83,80;0,30;12290,70;89,00;56,20;37,00;27,60
63;C3;Control;-79;;21/04/10;16/07/11;;;20/05/11;15/12/10;F;166,00;5600,00;233,90;61,00;0,74;1460,50;577,00;4650,00;217,90;56,50;0,74;1205,70;189,00;194,00;383,00;3450,00;128,50;107,80;0,16;2894,20;29920,00;16888,00;1670,00;205,00;30,90;0,85;251,70;5900,00;230,00;71,90;0,69;1844,40;693,00;870,00;37,00;5,10;0,86;119,90;2828,00;21480,00;112,00;76,50;0,30;14671,60;80,00;49,10;32,00;27,40
63;C3;Control;-80;;19/05/10;16/09/11;;;10/06/11;29/12/10;F;167,00;6100,00;257,10;80,60;0,69;1912,30;573,00;4500,00;222,60;65,90;0,70;1332,20;183,00;188,00;371,00;3300,00;211,70;102,10;0,52;1591,50;10092,00;4541,00;1700,00;226,00;54,50;0,76;410,00;5160,00;235,00;122,20;0,48;2683,20;1358,00;1560,00;34,00;6,50;0,81;298,20;1898,00;1672,00;131,00;90,10;0,30;1150,00;95,00;61,00;36,00;29,10
63;C3;Control;-81;;19/05/10;30/06/11;;;30/06/11;26/01/11;F;164,00;6300,00;224,70;80,30;0,64;2251,40;575,00;4900,00;254,80;71,20;0,72;1369,20;185,00;192,00;377,00;3500,00;202,20;95,90;0,53;1660,00;25320,00;17499,00;1070,00;214,00;64,30;0,70;321,50;5390,00;215,00;108,20;0,50;2712,50;586,00;650,00;34,00;8,20;0,76;156,80;2094,00;18210,00;126,00;99,00;0,20;14307,90;97,00;72,30;29,00;26,70
63;C3;Control;-82;;02/06/10;16/07/11;;;16/07/11;09/02/11;F;166,00;5850,00;233,40;76,30;0,67;1912,40;561,00;5000,00;212,60;79,30;0,63;1865,00;188,00;192,00;380,00;4500,00;227,70;108,60;0,52;2146,20;24430,00;14565,00;1950,00;205,00;52,10;0,75;495,60;4890,00;219,00;82,40;0,62;1839,90;316,00;450,00;43,00;10,30;0,76;107,80;2046,00;17140,00;125,00;88,40;0,30;12121,40;95,00;63,90;30,00;24,50
63;C3;Control;-83;;16/06/10;;;;;09/03/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-84;;30/06/10;;;;;20/04/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-85;;14/07/10;16/09/11;;;16/09/11;20/04/11;F;171,00;6750,00;180,00;52,00;0,71;1950,00;581,00;4750,00;248,00;77,80;0,69;1490,10;185,00;183,00;368,00;3350,00;263,60;137,00;0,48;1741,10;18540,00;10516,00;1620,00;213,00;50,80;0,76;386,40;3490,00;209,00;74,80;0,64;1249,10;940,00;690,00;23,00;3,70;0,84;111,00;1900,00;12740,00;103,00;70,90;0,30;8769,60;79,00;51,60;24,00;19,30
63;C3;Control;-86;;28/07/10;;;;14/10/11;18/05/11;F;;;;;;;;;;;;;;;;;;;;;17970,00;11767,00;810,00;210,00;112,60;0,46;434,30;3680,00;228,00;131,20;0,42;2117,60;500,00;400,00;22,00;9,00;0,59;163,60;2013,00;13080,00;100,00;69,20;0,30;9051,40;75,00;48,70;25,00;20,50
63;C3;Control;-87;;25/08/10;;;;;18/05/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-88;;08/09/10;;;;;01/06/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-89;;06/10/10;;;;;30/06/11;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-90;;06/10/10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-91;;18/11/10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-92;;01/12/10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-93;;15/12/10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-94;;29/12/10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-95;;12/01/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-96;;26/01/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-97;;09/02/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-98;;09/03/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-99;;06/04/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-100;;04/05/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-101;;04/05/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-102;;01/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-103;;15/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-104;;18/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-105;;27/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-106;;11/08/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-107;;15/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-108;;15/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-109;;26/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C3;Control;-110;;09/11/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;37;harvest;;27/07/06;;28/07/06;27/07/06;;F;166,00;7450,00;248,50;58,30;0,77;1747,80;518,00;6000,00;242,20;50,00;0,79;1238,60;206,00;207,00;413,00;3780,00;233,40;95,60;0,59;1548,30;22600,00;9013,00;1200,00;140,60;66,30;0,53;565,90;4100,00;285,60;89,50;0,69;1284,80;1106,00;800,00;29,90;3,10;0,90;82,90;2121,00;16500,00;230,50;98,90;0,60;7079,60;200,00;77,60;30,50;21,30
63;C4;Control;35;harvest;;06/10/06;06/10/06;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;34;harvest;;12/09/06;;;;;A;176,60;7750,00;194,40;46,50;0,76;1853,80;646,00;7010,00;223,30;57,40;0,74;1801,90;196,00;193,00;389,00;3850,00;304,10;117,10;0,61;1482,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;31;harvest;;25/09/07;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;27;harvest;;04/11/06;;;;;A;163,00;6900,00;185,10;51,70;0,72;1927,20;625,00;5000,00;172,10;44,20;0,74;1284,10;208,00;207,00;415,00;4000,00;280,50;105,60;0,62;1505,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;26;harvest;;;;07/11/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;24;harvest;;06/10/06;;24/08/06;06/10/06;;F;164,00;6100,00;192,80;48,70;0,75;1540,80;638,00;4350,00;154,90;42,00;0,73;1179,50;186,00;192,00;378,00;4350,00;688,40;271,10;0,61;1713,10;17190,00;9679,00;860,00;185,20;27,60;0,85;128,20;3060,00;127,30;48,00;0,62;1153,80;904,00;420,00;25,80;3,60;0,86;58,60;2758,00;12850,00;135,30;87,80;0,40;8338,70;105,60;64,90;29,70;22,90
63;C4;Control;23;harvest;;25/09/07;;07/11/06;;;A;180,00;7500,00;224,90;63,00;0,72;2100,90;657,00;6300,00;180,80;53,20;0,71;1853,80;205,00;208,00;413,00;3500,00;148,50;60,70;0,59;1430,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;22;harvest;;09/12/06;;;09/12/06;;F;183,00;8000,00;208,70;53,70;0,74;2058,50;580,00;6500,00;216,90;61,00;0,72;1828,00;166,00;178,00;344,00;3550,00;298,00;116,00;0,61;1381,90;13300,00;7838,00;1100,00;141,70;24,30;0,83;188,60;1900,00;237,80;91,90;0,61;734,30;890,00;500,00;25,50;3,30;0,87;64,70;1460,00;9800,00;141,20;98,70;0,30;6850,30;116,90;80,30;24,30;18,40
63;C4;Control;21;harvest;;06/10/06;;24/09/06;06/10/06;;F;176,00;7700,00;253,30;66,80;0,74;2030,60;662,00;7005,00;205,60;56,60;0,72;1928,40;213,00;212,00;425,00;4250,00;484,90;191,40;0,61;1677,60;19155,00;10743,00;825,00;110,50;17,20;0,84;128,40;3450,00;167,80;48,70;0,71;1001,30;1390,00;780,00;32,40;3,90;0,88;93,90;2176,00;14100,00;133,60;90,20;0,30;9519,60;103,60;66,90;30,00;23,30
63;C4;Control;20;harvest;;25/09/07;;25/01/07;;;A;179,00;7800,00;194,40;51,20;0,74;2054,30;635,00;6450,00;216,70;58,50;0,73;1741,20;149,00;159,00;308,00;2600,00;148,90;60,20;0,60;1051,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;19;harvest;;04/11/06;;25/01/07;04/11/06;;F;170,00;7200,00;183,00;45,00;0,75;1770,50;672,00;7100,00;216,80;57,00;0,74;1866,70;209,00;208,00;417,00;4150,00;307,10;119,60;0,61;1616,20;15000,00;8817,00;800,00;162,00;27,10;0,83;133,80;2700,00;122,60;49,80;0,59;1096,70;596,00;400,00;38,00;5,00;0,87;52,60;2064,00;11100,00;127,60;86,60;0,30;7533,40;103,60;68,00;24,00;18,60
63;C4;Control;18;harvest;;17/11/06;;22/08/07;17/11/06;;F;159,00;6900,00;246,10;72,40;0,71;2029,90;567,00;6500,00;178,20;49,20;0,72;1794,60;180,00;186,00;366,00;2850,00;132,70;52,70;0,60;1131,80;17525,00;7429,00;1025,00;125,00;18,40;0,85;150,90;3400,00;221,80;79,10;0,64;1212,50;828,00;400,00;30,60;3,80;0,88;49,70;2125,00;12700,00;186,20;88,20;0,50;6015,80;160,00;68,30;26,20;19,90
63;C4;Control;17;harvest;;;25/01/07;16/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;16;harvest;;;12/12/07;16/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;15;harvest;;03/01/08;25/01/07;16/08/06;;28/06/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;14;harvest;;;10/01/07;16/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;13;harvest;;;10/01/07;05/09/07;09/05/08;;F;;;;;;;;;;;;;;;;;;;;;18800,00;10464,00;900,00;207,90;33,40;0,84;144,60;4500,00;197,40;65,30;0,67;1488,60;885,00;1300,00;79,40;10,50;0,87;171,90;890,00;12100,00;361,10;258,40;0,30;8658,70;330,80;233,70;30,30;24,70
63;C4;Control;12;harvest;;07/12/07;25/01/07;;;28/06/07;F;152,00;5500,00;171,90;50,20;0,71;1606,20;646,00;5150,00;117,60;38,80;0,67;1699,10;195,00;200,00;395,00;3500,00;176,00;79,70;0,55;1584,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;11;harvest;;08/10/06;12/12/07;08/10/06;;23/04/07;M;;;;;;;637,00;6050,00;250,00;67,80;0,73;1639,80;205,00;200,00;405,00;3250,00;250,00;54,60;0,78;709,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;10;harvest;;;;26/07/07;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;9;harvest;;07/12/07;;23/04/07;;23/04/07;M;155,00;5350,00;158,30;50,40;0,68;1703,30;649,00;5250,00;135,90;45,90;0,66;1773,20;188,00;189,00;377,00;3300,00;136,90;67,40;0,51;1624,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;8;harvest;;18/12/07;12/12/07;;;23/04/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;7;harvest;;03/01/08;22/08/07;26/07/07;;30/05/07;M;144,00;5300,00;209,30;53,30;0,75;1349,70;608,00;5600,00;243,60;60,80;0,75;1397,70;201,00;200,00;401,00;3250,00;168,30;67,10;0,60;1295,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;6;harvest;;05/11/07;;;;30/05/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;5;harvest;;05/04/07;;23/04/07;04/05/07;20/10/06;F;162,00;6840,00;172,20;43,90;0,75;1743,80;611,00;6080,00;107,90;28,80;0,73;1622,80;204,00;207,00;411,00;4010,00;237,10;93,00;0,61;1572,90;12650,00;7026,00;650,00;134,30;23,20;0,83;112,30;2000,00;240,90;65,80;0,73;546,30;1134,00;700,00;14,90;2,10;0,86;98,70;1311,00;9300,00;166,60;112,30;0,30;6268,80;128,70;83,60;37,90;28,70
63;C4;Control;4;harvest;;07/12/07;08/08/07;02/10/07;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;3;harvest;;;12/12/07;16/05/07;;08/05/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;2;harvest;;03/01/08;;11/07/07;;16/05/07;M;158,00;5750,00;219,30;55,80;0,75;1463,10;605,00;6000,00;234,60;58,40;0,75;1493,60;205,00;204,00;409,00;3200,00;140,00;60,90;0,57;1392,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;1;harvest;;07/12/07;;25/01/07;;08/05/07;M;165,00;5450,00;154,90;45,00;0,71;1583,30;648,00;5300,00;147,30;41,70;0,72;1500,40;185,00;186,00;371,00;3450,00;161,20;72,10;0,55;1543,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-1;harvest;11/08/06;22/08/07;;22/08/07;23/11/07;13/06/07;F;;;;;;;605,00;5750,00;250,00;64,40;0,74;1481,20;210,00;205,00;415,00;3500,00;200,00;58,80;0,71;1029,00;18050,00;10237,00;1200,00;253,20;33,40;0,87;158,30;4100,00;207,70;71,50;0,66;1411,40;530,00;550,00;66,10;7,90;0,88;65,70;1206,00;12200,00;230,20;162,30;0,30;8601,50;205,80;144,40;24,40;17,90
63;C4;Control;-2;harvest;24/08/06;03/01/08;;27/11/07;07/12/07;20/09/07;F;157,00;5100,00;221,90;57,50;0,74;1321,50;600,00;4800,00;200,00;51,30;0,74;1231,20;209,00;206,00;415,00;3600,00;156,30;63,20;0,60;1455,70;18850,00;10895,00;600,00;174,10;27,90;0,84;96,20;3800,00;176,80;57,50;0,67;1235,90;331,00;550,00;51,10;7,70;0,85;82,90;1230,00;13900,00;173,60;118,40;0,30;9480,20;141,00;94,20;32,60;24,20
63;C4;Control;-3;;08/10/06;12/05/08;;;14/12/07;20/09/07;F;;;;;;;613,00;5900,00;151,80;40,30;0,73;1566,30;212,00;208,00;420,00;3150,00;118,60;45,60;0,62;1211,10;23150,00;12827,00;1250,00;230,40;37,00;0,84;200,70;3850,00;223,20;70,10;0,69;1209,20;507,00;700,00;48,70;6,10;0,87;87,70;1434,00;17350,00;234,30;153,00;0,30;11329,70;200,90;127,40;33,40;25,60
63;C4;Control;-4;harvest;20/10/06;03/01/08;;26/07/07;04/01/08;11/07/07;F;138,00;4650,00;178,00;43,60;0,76;1139,00;616,00;5050,00;126,70;33,60;0,73;1339,20;208,00;206,00;414,00;3550,00;233,80;92,20;0,61;1400,00;18800,00;10464,00;900,00;207,90;33,40;0,84;144,60;4500,00;197,40;65,30;0,67;1488,60;885,00;1300,00;79,40;10,50;0,87;171,90;890,00;12100,00;361,10;258,40;0,30;8658,70;330,80;233,70;30,30;24,70
63;C4;Control;-5;;07/11/06;13/06/08;;;;26/07/07;M;;;;;;;635,00;5650,00;140,50;35,60;0,75;1431,60;212,00;106,00;406,00;4000,00;124,60;46,40;0,63;1489,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-6;;10/01/07;13/12/08;;;;26/07/07;M;;;;;;;623,00;5040,00;141,70;40,60;0,71;1444,10;209,00;207,00;416,00;3760,00;118,90;45,80;0,61;1448,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-7;;25/01/07;07/10/08;;;;05/09/07;M;;;;;;;610,00;4800,00;146,30;38,80;0,73;1273,00;108,00;106,00;214,00;3780,00;84,00;28,80;0,66;1296,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-8;;15/02/07;05/04/08;;;;05/09/07;M;;;;;;;590,00;4800,00;196,50;50,90;0,74;1243,40;202,00;204,00;406,00;3700,00;142,70;58,00;0,59;1503,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-9;;08/03/07;23/05/08;;;;02/10/07;M;;;;;;;858,00;4500,00;149,10;38,50;0,74;1162,00;184,00;186,00;370,00;3650,00;118,20;45,50;0,62;1405,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-10;;08/03/07;13/06/08;;;;17/10/07;M;;;;;;;568,00;4450,00;173,90;45,50;0,74;1164,30;206,00;204,00;410,00;3200,00;111,40;41,50;0,63;1192,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-11;;09/03/07;04/07/08;;;;31/10/07;M;;;;;;;665,00;4600,00;166,40;41,50;0,75;1147,20;202,00;206,00;408,00;2600,00;113,30;41,60;0,63;954,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-12;;23/03/07;13/11/08;;;;20/02/08;M;;;;;;;540,00;6200,00;125,90;32,60;0,74;1605,40;198,00;200,00;398,00;3400,00;90,50;37,10;0,59;1393,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-13;;09/04/07;13/06/08;;;;12/12/07;M;;;;;;;531,00;5100,00;167,80;40,40;0,76;1227,90;208,00;204,00;412,00;3600,00;102,70;40,40;0,61;1416,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-14;;23/04/07;24/04/09;;;23/05/08;12/12/07;F;157,00;6220,00;174,20;49,30;0,72;1760,30;529,00;4768,00;155,50;42,80;0,72;1312,30;194,00;190,00;384,00;2980,00;89,70;34,10;0,62;1132,90;25350,00;14992,00;1000,00;171,60;25,30;0,85;147,40;4550,00;173,30;53,50;0,69;1404,60;330,00;450,00;56,80;7,60;0,87;60,20;2079,00;19350,00;234,00;161,80;0,30;13379,60;200,40;138,30;33,60;23,50
63;C4;Control;-15;;16/05/07;07/10/08;;;13/06/08;09/01/08;F;;;;;;;547,00;4400,00;190,30;46,00;0,76;1063,60;200,00;198,00;398,00;3300,00;132,80;46,20;0,65;1148,00;21400,00;11631,00;1300,00;155,90;23,60;0,85;196,80;4850,00;170,90;52,80;0,69;1498,40;486,00;650,00;58,50;7,70;0,87;85,60;1845,00;14600,00;220,70;148,90;0,30;9850,20;193,60;128,80;27,10;20,10
63;C4;Control;-16;;30/05/07;28/11/08;;;04/07/08;23/01/08;F;;;;;;;553,00;5700,00;217,50;54,40;0,75;1425,70;204,00;206,00;410,00;3300,00;102,40;38,40;0,63;1237,50;23570,00;13933,00;1150,00;157,90;25,80;0,84;187,90;3550,00;144,70;44,80;0,69;1099,10;400,00;370,00;33,70;4,40;0,87;48,30;2153,00;18500,00;245,10;166,90;0,30;12597,50;210,30;142,10;34,80;24,80
63;C4;Control;-17;;13/06/07;;18/06/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-18;;28/06/07;07/11/08;;;;02/04/08;M;;;;;;;584,00;6100,00;304,60;79,70;0,74;1596,10;109,00;204,00;313,00;3500,00;98,20;38,20;0,61;1361,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-19;;11/07/07;28/11/08;;;;02/04/08;M;;;;;;;592,00;6640,00;215,00;55,00;0,74;1698,60;208,00;210,00;418,00;3700,00;106,90;41,20;0,61;1426,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-20;;26/07/07;13/11/08;;;07/10/08;17/04/08;F;;;;;;;612,00;6400,00;245,30;64,60;0,74;1685,40;196,00;194,00;390,00;3800,00;85,20;34,00;0,60;1516,40;20850,00;11839,00;1000,00;134,80;22,00;0,84;163,20;4700,00;117,60;37,50;0,68;1498,70;345,00;250,00;42,00;5,10;0,88;30,40;2217,00;14900,00;188,10;128,10;0,30;10147,20;163,10;108,60;25,00;19,50
63;C4;Control;-21;;08/08/07;;;;;15/05/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-22;;05/09/07;;30/07/09;;;15/05/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C4;Control;-23;;21/10/07;13/11/08;;;07/11/08;29/05/08;F;;;;;;;650,00;6700,00;172,90;46,80;0,73;1813,50;200,00;202,00;402,00;3500,00;87,10;34,70;0,60;1394,40;23350,00;12242,00;1000,00;129,70;20,30;0,84;156,50;5400,00;120,10;39,20;0,67;1762,50;430,00;550,00;53,90;6,50;0,88;66,30;2110,00;16400,00;159,90;100,00;0,40;10256,40;131,90;79,00;28,00;21,00
63;C4;Control;-24;;17/10/07;28/11/08;;;28/11/08;25/06/08;F;;;;;;;554,00;6780,00;163,00;41,90;0,74;1742,80;172,00;168,00;340,00;3000,00;114,10;43,80;0,62;1151,60;21710,00;12465,00;1200,00;145,80;23,30;0,84;191,80;4060,00;117,00;37,90;0,68;1315,20;585,00;700,00;30,90;3,90;0,87;88,30;1744,00;15750,00;237,20;163,70;0,30;10869,60;201,70;137,80;35,50;25,90
